0,0
1,1
2,3
3,5
4,7
5,7
6,8
7,10
8,11
9,14
10,14
11,14
12,15
13,18
14,18
15,18
16,18
17,20
18,22
19,24
20,24
21,25
22,27
23,28
24,30
25,30
26,30
27,32
28,32
29,34
30,34
31,35
32,37
33,39
34,43
35,43
36,44
37,47
38,47
39,49
40,51
41,52
42,55
43,58
44,60
45,60
46,61
47,64
48,67
49,67
50,69
51,70
52,73
53,73
54,77
55,77
56,77
57,79
58,81
59,82
60,83
61,84
62,87
63,89
64,89
65,89
66,90
67,93
68,96
69,98
70,98
71,99
72,101
73,104
74,104
75,105
76,106
77,109
78,112
79,114
80,114
81,115
82,118
83,121
84,123
85,123
86,124
87,127
88,129
89,129
90,129
91,129
92,132
93,135
94,135
95,135
96,136
97,139
98,141
99,143
100,145
101,146
102,149
103,151
104,152
105,152
106,153
107,156
108,159
109,161
110,161
111,162
112,165
113,168
114,172
115,172
116,172
117,172
118,175
119,175
120,175
121,175
122,176
123,179
124,181
125,183
126,184
127,187
128,190
129,192
130,192
131,193
132,196
133,196
134,198
135,200
136,201
137,204
138,204
139,207
140,207
141,207
142,210
143,212
144,216
145,216
146,217
147,220
148,223
149,223
150,223
151,223
152,225
153,227
154,227
155,227
156,227
157,230
158,233
159,233
160,233
161,234
162,236
163,237
164,239
165,239
166,240
167,243
168,245
169,249
170,249
171,250
172,253
173,256
174,258
175,258
176,259
177,262
178,262
179,264
180,264
181,265
182,267
183,270
184,270
185,271
186,272
187,275
188,278
189,278
190,278
191,279
192,281
193,284
194,286
195,286
196,287
197,290
198,292
199,292
200,294
201,295
202,298
203,301
204,303
205,303
206,304
207,304
208,307
209,307
210,307
211,307
212,310
213,313
214,313
215,313
216,314
217,317
218,320
219,322
220,322
221,323
222,326
223,329
224,329
225,329
226,330
227,333
228,336
229,336
230,338
231,339
232,342
233,344
234,344
235,344
236,344
237,346
238,349
239,349
240,349
241,350
242,353
243,356
244,358
245,360
246,361
247,364
248,367
249,369
250,369
251,370
252,373
253,376
254,378
255,378
256,379
257,382
258,384
259,386
260,386
261,387
262,390
263,393
264,395
265,395
266,396
267,399
268,401
269,403
270,405
271,406
272,406
273,409
274,411
275,411
276,412
277,415
278,418
279,418
280,418
281,419
282,422
283,425
284,425
285,425
286,426
287,428
288,431
289,431
290,433
291,434
292,436
293,438
294,440
295,440
296,441
297,444
298,447
299,449
300,451
301,451
302,451
303,454
304,454
305,454
306,454
307,457
308,460
309,460
310,462
311,463
312,466
313,466
314,468
315,470
316,470
317,472
318,474
319,476
320,478
321,478
322,481
323,483
324,485
325,485
326,486
327,489
328,491
329,493
330,493
331,494
332,497
333,497
334,501
335,501
336,501
337,503
338,503
339,504
340,505
341,505
342,508
343,510
344,510
345,512
346,513
347,516
348,516
349,519
350,519
351,519
352,522
353,525
354,527
355,529
356,530
357,533
358,536
359,540
360,540
361,541
362,544
363,546
364,548
365,548
366,548
367,550
368,553
369,553
370,555
371,556
372,559
373,559
374,563
375,565
376,566
377,569
378,571
379,575
380,577
381,578
382,581
383,584
384,586
385,586
386,587
387,590
388,593
389,597
390,597
391,598
392,601
393,604
394,606
395,606
396,606
397,608
398,610
399,610
400,612
401,612
402,614
403,617
404,619
405,621
406,622
407,624
408,627
409,627
410,628
411,629
412,632
413,635
414,635
415,635
416,636
417,639
418,641
419,641
420,642
421,643
422,646
423,649
424,649
425,651
426,652
427,652
428,655
429,657
430,659
431,660
432,663
433,666
434,666
435,666
436,666
437,668
438,670
439,671
440,671
441,672
442,675
443,675
444,677
445,677
446,678
447,680
448,681
449,684
450,684
451,685
452,687
453,690
454,690
455,690
456,691
457,694
458,697
459,697
460,699
461,700
462,703
463,703
464,705
465,707
466,707
467,707
468,710
469,711
470,711
471,711
472,714
473,717
474,717
475,717
476,718
477,721
478,723
479,725
480,727
481,727
482,727
483,728
484,731
485,731
486,732
487,734
488,736
489,738
490,738
491,739
492,742
493,744
494,744
495,744
496,745
497,748
498,751
499,751
500,753
501,753
502,755
503,757
504,757
505,757
506,758
507,761
508,764
509,764
510,764
511,765
512,768
513,771
514,771
515,771
516,772
517,775
518,775
519,779
520,781
521,782
522,785
523,785
524,788
525,788
526,789
527,789
528,792
529,793
530,795
531,796
532,799
533,801
534,801
535,801
536,801
537,802
538,804
539,806
540,806
541,807
542,810
543,812
544,812
545,812
546,813
547,814
548,816
549,818
550,818
551,819
552,821
553,823
554,827
555,827
556,828
557,831
558,834
559,834
560,834
561,835
562,838
563,840
564,842
565,842
566,843
567,846
568,846
569,846
570,848
571,849
572,852
573,855
574,855
575,855
576,856
577,858
578,861
579,865
580,865
581,866
582,869
583,872
584,872
585,874
586,874
587,876
588,878
589,878
590,880
591,881
592,883
593,886
594,886
595,886
596,887
597,890
598,892
599,896
600,896
601,896
602,898
603,901
604,901
605,901
606,902
607,905
608,907
609,907
610,907
611,907
612,909
613,912
614,912
615,912
616,913
617,916
618,918
619,919
620,919
621,920
622,923
623,926
624,930
625,930
626,930
627,930
628,933
629,933
630,935
631,936
632,939
633,942
634,942
635,944
636,944
637,944
638,947
639,949
640,949
641,950
642,952
643,954
644,956
645,956
646,957
647,957
648,960
649,962
650,962
651,963
652,966
653,968
654,972
655,972
656,973
657,975
658,977
659,979
660,979
661,980
662,983
663,986
664,990
665,990
666,990
667,992
668,994
669,996
670,996
671,997
672,999
673,1000
674,1002
675,1002
676,1003
677,1006
678,1008
679,1010
680,1010
681,1011
682,1014
683,1017
684,1017
685,1017
686,1018
687,1021
688,1024
689,1028
690,1028
691,1028
692,1030
693,1033
694,1033
695,1033
696,1033
697,1033
698,1035
699,1036
700,1038
701,1038
702,1039
703,1041
704,1043
705,1043
706,1043
707,1045
708,1048
709,1050
710,1052
711,1053
712,1056
713,1058
714,1060
715,1060
716,1061
717,1064
718,1067
719,1067
720,1067
721,1068
722,1070
723,1072
724,1073
725,1074
726,1075
727,1078
728,1081
729,1083
730,1083
731,1084
732,1086
733,1087
734,1090
735,1090
736,1091
737,1091
738,1094
739,1095
740,1096
741,1097
742,1100
743,1103
744,1107
745,1107
746,1108
747,1111
748,1111
749,1114
750,1116
751,1117
752,1120
753,1123
754,1125
755,1125
756,1126
757,1129
758,1132
759,1132
760,1134
761,1135
762,1138
763,1141
764,1141
765,1143
766,1144
767,1147
768,1150
769,1154
770,1154
771,1155
772,1155
773,1158
774,1160
775,1162
776,1163
777,1165
778,1166
779,1168
780,1170
781,1170
782,1170
783,1172
784,1172
785,1174
786,1175
787,1178
788,1180
789,1182
790,1182
791,1183
792,1185
793,1187
794,1191
795,1191
796,1191
797,1193
798,1195
799,1199
800,1199
801,1200
802,1202
803,1205
804,1205
805,1207
806,1208
807,1210
808,1211
809,1215
810,1215
811,1215
812,1215
813,1218
814,1218
815,1218
816,1219
817,1222
818,1225
819,1225
820,1225
821,1226
822,1229
823,1231
824,1231
825,1233
826,1234
827,1236
828,1237
829,1239
830,1239
831,1240
832,1242
833,1244
834,1246
835,1248
836,1249
837,1252
838,1255
839,1255
840,1255
841,1256
842,1259
843,1261
844,1263
845,1263
846,1264
847,1267
848,1270
849,1270
850,1270
851,1271
852,1274
853,1276
854,1277
855,1277
856,1278
857,1281
858,1284
859,1284
860,1284
861,1285
862,1287
863,1289
864,1291
865,1293
866,1294
867,1295
868,1297
869,1301
870,1301
871,1301
872,1301
873,1304
874,1304
875,1306
876,1307
877,1309
878,1312
879,1314
880,1314
881,1315
882,1318
883,1320
884,1322
885,1322
886,1323
887,1326
888,1326
889,1330
890,1330
891,1331
892,1334
893,1337
894,1337
895,1337
896,1338
897,1340
898,1343
899,1345
900,1345
901,1346
902,1349
903,1349
904,1352
905,1352
906,1353
907,1356
908,1358
909,1358
910,1358
911,1359
912,1362
913,1365
914,1367
915,1367
916,1368
917,1371
918,1371
919,1373
920,1373
921,1374
922,1377
923,1377
924,1379
925,1381
926,1382
927,1384
928,1385
929,1387
930,1387
931,1388
932,1391
933,1394
934,1398
935,1398
936,1398
937,1398
938,1398
939,1398
940,1398
941,1398
942,1401
943,1401
944,1404
945,1404
946,1404
947,1406
948,1409
949,1409
950,1409
951,1409
952,1412
953,1414
954,1414
955,1414
956,1415
957,1417
958,1420
959,1420
960,1420
961,1421
962,1424
963,1427
964,1431
965,1431
966,1432
967,1434
968,1435
969,1438
970,1438
971,1439
972,1441
973,1443
974,1444
975,1445
976,1446
977,1448
978,1449
979,1452
980,1452
981,1452
982,1455
983,1455
984,1458
985,1460
986,1461
987,1464
988,1467
989,1469
990,1471
991,1472
992,1475
993,1478
994,1478
995,1478
996,1479
